hour,day_of_week,month,CO_lag1,CO_lag2,NOx_lag1,NOx_lag2,C6H6_lag1,C6H6_lag2,CO_rolling_mean,CO_rolling_std,NOx_rolling_mean,NOx_rolling_std,C6H6_rolling_mean,C6H6_rolling_std,PT08.S1(CO),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3)
20,3,6,5.1,4.8,363.0,318.0,25.41171938785227,25.86044789943604,4.866666666666665,0.20816659994656864,340.6666666666667,22.501851775652472,24.954937035276476,1.2009252372852472,1290.0,655.25,2145.5,1511.0
21,3,6,4.7,5.1,341.0,363.0,23.592643818541102,25.41171938785227,4.0666666666666655,1.4571661996262866,289.0,109.67223896684186,20.35060607720912,7.248034011071704,1056.25,826.0,1758.0,1077.75
22,3,6,2.4,4.7,163.0,341.0,12.047455025233976,23.592643818541102,3.199999999999999,1.2999999999999927,220.33333333333334,104.54345189122728,16.612398276639723,6.139878657932111,1115.75,768.25,1826.25,1234.75
23,3,6,2.5,2.4,157.0,163.0,14.197095986144074,12.047455025233976,2.533333333333332,0.15275252316513035,174.0,24.433583445740982,13.465057873921674,1.2278999638073398,1105.75,783.25,1812.75,1201.75
0,4,6,2.7,2.5,202.0,157.0,14.150622610386955,14.197095986144074,2.233333333333332,0.6429100507328481,153.66666666666666,50.083264004388795,12.907030796206305,2.1943343648020583,1017.75,839.25,1710.0,1103.25
1,4,6,1.5,2.7,102.0,202.0,10.373373792087865,14.150622610386955,1.766666666666665,0.8326663997864407,124.66666666666667,68.85734044626822,10.689996022734581,3.313679934225285,918.75,914.75,1627.5,1013.0
2,4,6,1.1,1.5,70.0,102.0,7.545991665728901,10.373373792087865,1.0666666666666653,0.45092497528226566,71.0,30.512292604783354,7.131181277201359,3.468252456035523,806.5,1092.0,1435.0,764.75
3,4,6,0.6,1.1,41.0,70.0,3.474178373787287,7.545991665728901,0.733333333333332,0.32145502536639775,119.29375053986352,111.44136495856,4.510354836546419,2.672694742910262,787.25,1175.5,1403.0,618.25
4,4,6,0.5,0.6,246.88125161959056,41.0,2.510894470123048,3.474178373787287,0.4999999999999985,0.09999999999988828,107.96041720653018,120.33494370097013,2.845615115801104,0.5447353305682676,789.25,1145.5,1406.5,662.5
5,4,6,0.4,0.5,36.0,246.88125161959056,2.551772503492955,2.510894470123048,0.4999999999999985,0.09999999999988828,116.96041720653018,113.64667795821988,3.012015010841355,0.832815667505557,825.25,1050.0,1491.25,812.75
6,4,6,0.6,0.4,68.0,36.0,3.9733780589080414,2.551772503492955,0.6666666666666652,0.30550504633035325,65.33333333333333,28.095076674272452,4.517371376407307,2.2866526431520224,911.75,922.5,1608.25,894.0
7,4,6,1.0,0.6,92.0,68.0,7.026963566820903,3.9733780589080414,2.066666666666665,2.203028218914436,164.0,145.98630072715721,11.939657860396386,11.25753420690012,1339.0,595.0,2264.0,1494.75
8,4,6,4.6,1.0,332.0,92.0,24.81863195546019,7.026963566820903,3.466666666666665,2.138535324312721,252.33333333333334,138.85363997149435,20.260875807559145,11.644424821487858,1354.5,567.0,2396.5,1658.25
9,4,6,4.8,4.6,333.0,332.0,28.93703190039632,24.81863195546019,4.466666666666665,0.41633319989320866,321.0,19.924858845173453,25.068930855903062,3.7492230917529454,1250.0,632.25,2103.5,1506.0
10,4,6,4.0,4.8,298.0,333.0,21.45112871185265,28.93703190039632,3.6509165146381712,1.357710648159413,292.62708387319685,43.310055142326725,21.08057684785249,8.048131381923904,1105.25,787.5,1773.5,1167.5
11,4,6,2.152749543914517,4.0,246.88125161959056,298.0,12.85356993130848,21.45112871185265,2.7175831813048377,1.1132285382820843,230.2937505398635,77.3457102498418,15.486922110989886,5.176914875440262,1076.0,816.5,1734.25,992.75
12,4,6,2.0,2.152749543914517,146.0,246.88125161959056,12.156067689808504,12.85356993130848,2.050916514638171,0.0881899902975091,170.9604172065302,67.02223379954955,12.698131830951576,0.4834636654225199,1095.5,800.75,1758.5,910.0
13,4,6,2.0,2.0,120.0,146.0,13.084757871737729,12.156067689808504,2.0,0.0,124.66666666666667,19.4250697124434,12.852842024975038,0.6145619774950926,1093.0,797.25,1769.25,911.75
14,4,6,2.0,2.0,108.0,120.0,13.31770051337886,13.084757871737729,1.9666666666666657,0.05773502691876167,112.33333333333333,6.6583281184752,12.956579234482383,0.43946145966655603,1026.6666666667,837.33333333333,1689.0,813.66666666667
15,4,6,1.9,2.0,109.0,108.0,12.46727931833054,13.31770051337886,1.933333333333332,0.05773502691876063,113.66666666666667,8.962886439829434,12.939126811494626,0.43281526353695826,1026.25,848.0,1654.25,1341.25
16,4,6,1.9,1.9,124.0,109.0,13.03240060277446,12.46727931833054,1.9,0.0,120.0,9.643650760990328,12.61499768988267,0.36658945758163447,1015.25,876.5,1668.25,847.25
17,4,6,1.9,1.9,127.0,124.0,12.345313148542989,13.03240060277446,2.1333333333333324,0.4041451884327102,145.33333333333334,34.385074281340444,13.521901912346445,1.4832108386502627,1027.5,832.25,1690.75,925.25
18,4,6,2.6,1.9,185.0,127.0,15.187991985721863,12.345313148542989,2.566666666666665,0.6506407098647551,180.66666666666666,51.63655036244505,15.531732288264278,3.37145740128624,1074.25,775.5,1833.25,1087.0
19,4,6,3.2,2.6,230.0,185.0,19.061891730527957,15.187991985721863,3.066666666666665,0.4163331998932032,226.66666666666666,40.104031385053496,17.988947460767946,2.4477115541658283,1124.0,765.0,1863.0,1131.5
20,4,6,3.4,3.2,265.0,230.0,19.716958666054,19.061891730527957,3.333333333333332,0.11547005383784541,252.0,19.157244060669058,19.11420350223338,0.57837627756198,1110.5,765.0,1851.25,1197.0
21,4,6,3.4,3.4,261.0,265.0,18.563760110118164,19.716958666054,3.233333333333332,0.28867513459478045,248.33333333333334,25.482019804822595,18.12989331417937,1.8427131591491892,1061.75,794.0,1731.25,1228.5
22,4,6,2.9,3.4,219.0,261.0,16.108961166365923,18.563760110118164,2.9999999999999987,0.36055512754637165,220.0,40.509258201058415,16.553947629239605,1.8283926858116666,1072.0,804.5,1683.0,1171.25
23,4,6,2.7,2.9,180.0,219.0,14.9891216112347,16.108961166365923,2.2999999999999985,0.871779788708122,169.0,56.311632901204206,12.804898281627125,4.785861921874311,935.75,989.75,1429.75,921.0
0,5,6,1.3,2.7,108.0,180.0,7.31661206728073,14.9891216112347,1.7666666666666657,0.8082903768654613,128.66666666666666,44.73626418615316,10.411157268038767,4.045645800070542,988.25,894.0,1542.75,1007.75
1,5,6,1.3,1.3,98.0,108.0,8.92773812560085,7.31661206728073,1.1666666666666654,0.23094010767579462,87.66666666666667,27.02468007827771,7.611683380235537,1.196134261231081,923.5,957.0,1452.5,848.75
2,5,6,0.9,1.3,57.0,98.0,6.590699947825004,8.92773812560085,0.9333333333333322,0.3511884584283869,63.666666666666664,31.533051443417953,6.593286717211353,2.333159099176296,839.0,1052.0,1368.25,668.0
3,5,6,0.6,0.9,36.0,57.0,4.261422078208184,6.590699947825004,0.6666666666666655,0.2081665999465475,113.29375053986352,116.16568053235214,4.691705162235352,1.7245925301937914,825.75,1108.5,1349.0,641.25
4,5,6,0.5,0.6,246.88125161959056,36.0,3.222993460672848,4.261422078208184,0.5333333333333322,0.057735026918721316,109.29375053986352,119.23921477443089,3.85702265688433,0.5559953898764429,853.0,1046.5,1414.0,707.25
5,5,6,0.5,0.5,45.0,246.88125161959056,4.086652431771937,3.222993460672848,0.6333333333333321,0.23094010767579073,126.29375053986352,106.52234067316505,4.421922745370151,1.3970694364082752,918.25,936.0,1523.75,938.75
6,5,6,0.9,0.5,87.0,45.0,5.956122343665647,4.086652431771937,0.6999999999999988,0.1999999999999318,64.66666666666667,21.126602503319013,5.201090144351594,0.98519474221692,890.25,949.75,1488.5,885.5
7,5,6,0.7,0.9,62.0,87.0,5.560495657617175,5.956122343665647,0.7333333333333322,0.15275252316510574,71.33333333333333,13.65039681962578,5.42731238645397,0.6064704399125435,865.25,996.0,1450.5,837.0
8,5,6,0.6,0.7,65.0,62.0,4.765319158079068,5.560495657617175,0.8666666666666655,0.378593889719983,84.0,35.53871128783267,6.417850980432372,2.20968923775824,1003.0,849.75,1621.75,1005.0
9,5,6,1.3,0.6,125.0,65.0,8.92773812560085,4.765319158079068,1.2666666666666655,0.6506407098647518,115.66666666666667,46.704746368364745,8.940921342299879,4.182209376216633,1123.0,746.25,1789.0,1190.75
10,5,6,1.9,1.3,157.0,125.0,13.129706743219696,8.92773812560085,1.7666666666666657,0.4163331998931982,151.0,23.579652245102565,12.046159753393113,2.742201881707326,1145.75,745.75,1823.0,1199.75
11,5,6,2.1,1.9,171.0,157.0,14.081034391358772,13.129706743219696,1.933333333333332,0.15275252316511953,149.0,26.907248094146848,12.801437570758878,1.471455355169913,1109.5,819.75,1724.25,971.25
12,5,6,1.8,2.1,119.0,171.0,11.193571577698146,14.081034391358772,1.8999999999999988,0.17320508075682114,133.33333333333334,32.92921701670557,11.768213224711864,2.0857400142206903,1125.5,848.75,1700.0,907.0
13,5,6,1.8,1.8,110.0,119.0,10.030033705078656,11.193571577698146,1.7333333333333323,0.11547005383782294,108.0,12.124355652979755,10.270031522709205,0.8299864986513203,1066.5,860.0,1657.5,802.0
14,5,6,1.6,1.8,95.0,110.0,9.586489285350796,10.030033705078656,1.5333333333333323,0.3055050463303497,87.66666666666667,26.764404221526448,8.94276239030951,1.5154039114513054,1008.0,937.25,1572.75,695.25
15,5,6,1.2,1.6,58.0,95.0,7.211764180499058,9.586489285350796,1.3333333333333321,0.23094010767579662,74.0,18.999999999997915,8.472222014127384,1.1940932088008094,1062.0,891.75,1683.25,776.75
16,5,6,1.2,1.2,69.0,58.0,8.618412576532277,7.211764180499058,1.2666666666666655,0.11547005383781678,67.66666666666667,9.073771725872875,8.271744888337658,0.9360964295998772,1082.25,869.0,1677.75,817.5
17,5,6,1.4,1.2,76.0,69.0,8.985057907981616,8.618412576532277,1.2999999999999987,0.09999999999987542,69.33333333333333,6.506407098641391,8.514832418603895,0.529666773006799,1042.0,901.25,1605.0,680.5
18,5,6,1.3,1.4,63.0,76.0,7.941026771297775,8.985057907981616,1.2666666666666655,0.15275252316511262,63.333333333333336,12.503332889003929,7.722915060547521,1.3841479044376868,1022.25,963.5,1598.75,630.75
19,5,6,1.1,1.3,51.0,63.0,6.242660502363154,7.941026771297775,1.1666666666666654,0.11547005383781524,53.333333333333336,8.736894948048821,6.843487954019405,0.9519210216273536,1023.5,935.75,1600.5,641.0
20,5,6,1.1,1.1,46.0,51.0,6.346776588397269,6.242660502363154,1.1,0.0,49.666666666666664,3.2145502536496,6.310238529262432,0.0585888175383895,1047.75,921.5,1617.5,683.25
21,5,6,1.1,1.1,52.0,46.0,6.341278497026854,6.346776588397269,1.3333333333333321,0.40414518843270736,60.666666666666664,20.42873792805727,7.969885869213592,2.8160705692176675,1153.0,764.75,1806.25,1012.75
22,5,6,1.8,1.1,84.0,52.0,11.221602522216635,6.341278497026854,1.7333333333333323,0.6027713773341514,88.66666666666667,39.20884254008607,10.123969320841269,3.3706885757324754,1195.0,731.25,1860.25,1150.75
23,5,6,2.3,1.8,130.0,84.0,12.8090269432803,11.221602522216635,2.233333333333332,0.4041451884327116,120.33333333333333,32.59345537578491,12.419316923887118,1.0581268281641298,1245.0,733.75,1869.5,1134.25
0,6,6,2.6,2.3,147.0,130.0,13.227321306164397,12.8090269432803,2.299999999999999,0.29999999999996474,134.33333333333334,11.150485789116594,11.731434280911396,2.23849074611801,1085.75,846.75,1729.25,944.5
1,6,6,2.0,2.6,126.0,147.0,9.15795459328947,13.227321306164397,1.8666666666666654,0.808290376865462,106.66666666666667,52.728866224614315,9.406280402459426,3.7031278969273003,971.5,954.75,1619.5,733.5
2,6,6,1.0,2.0,47.0,126.0,5.8335653079243945,9.15795459328947,1.1999999999999988,0.7211102550927802,65.66666666666667,53.500778810529894,6.132643533819057,2.887412358377495,880.25,1109.25,1499.75,553.75
3,6,6,0.6,1.0,24.0,47.0,3.4064107002432875,5.8335653079243945,0.7333333333333322,0.230940107675791,105.96041720653018,122.58165106880729,4.462022274706178,1.2440375345498886,905.5,1050.25,1560.5,612.25
4,6,6,0.6,0.6,246.88125161959056,24.0,4.14609081595083,3.4064107002432875,0.5666666666666654,0.05773502691871934,98.62708387319685,128.39284906345765,3.548276017008608,0.5410167429154994,878.75,1120.75,1511.0,564.0
5,6,6,0.5,0.6,25.0,246.88125161959056,3.092326534831685,4.14609081595083,0.49999999999999883,0.0999999999998581,97.62708387319685,129.27337290506273,3.1383456256683497,0.9855417838963788,841.5,1236.75,1444.0,512.0
6,6,6,0.4,0.5,21.0,25.0,2.1766195262225123,3.092326534831685,0.4333333333333322,0.05773502691871434,23.666666666666668,2.309401076732609,2.2497961705541716,0.8084297688719894,796.75,1466.25,1346.5,410.25
7,6,6,0.4,0.4,25.0,21.0,1.4804424506082965,2.1766195262225123,0.4,0.0,23.666666666666668,2.309401076732609,1.6455857754532586,0.4707148637853813,795.5,1533.5,1321.5,391.75
8,6,6,0.4,0.4,25.0,25.0,1.2796953495289456,1.4804424506082965,0.4,0.0,26.666666666666668,2.886751345927767,1.3255368707986213,0.1378262540133082,767.0,1526.0,1287.0,377.0
9,6,6,0.4,0.4,30.0,25.0,1.2164728122586006,1.2796953495289456,0.4333333333333322,0.05773502691871434,32.333333333333336,8.736894948047597,1.400745961236668,0.2663009978064145,783.75,1460.0,1285.5,389.0
10,6,6,0.5,0.4,42.0,30.0,1.7060697219224368,1.2164728122586006,0.49999999999999883,0.0999999999998581,41.333333333333336,11.01514109456732,1.8210461923308046,0.6695074861280813,810.5,1314.75,1306.5,431.75
11,6,6,0.6,0.5,52.0,42.0,2.540596042811355,1.7060697219224368,0.5999999999999989,0.09999999999986028,52.0,9.999999999994982,2.250052706207071,0.4714682240881858,838.0,1292.25,1325.0,501.75
12,6,6,0.7,0.6,62.0,52.0,2.5034923538874008,2.540596042811355,0.6666666666666654,0.05773502691872309,60.333333333333336,7.637626158253534,2.5746618352116433,0.09300547327108229,820.5,1294.75,1301.5,468.75
13,6,6,0.7,0.7,67.0,62.0,2.679897108936152,2.5034923538874008,0.6666666666666655,0.05773502691872309,58.666666666666664,10.408329997326058,2.372878069456702,0.3891296108586049,793.25,1379.5,1303.0,426.75
14,6,6,0.6,0.7,47.0,67.0,1.9352447455465327,2.679897108936152,0.5999999999999988,0.09999999999986028,49.666666666666664,16.165807537306364,2.131367297470103,0.48142490900205764,793.5,1425.5,1305.75,406.0
15,6,6,0.5,0.6,35.0,47.0,1.778960037927602,1.9352447455465327,0.5666666666666654,0.057735026918719345,42.333333333333336,6.429100507320308,2.0419860949796824,0.3296242992127519,821.25,1309.0,1350.0,430.25
16,6,6,0.6,0.5,45.0,35.0,2.411753501464891,1.778960037927602,0.6333333333333322,0.1527525231651037,44.333333333333336,9.018499505639927,2.271251760488655,0.43923118654072885,848.5,1274.0,1378.75,453.0
17,6,6,0.8,0.6,53.0,45.0,2.6230417420734504,2.411753501464891,0.7333333333333322,0.11547005383780679,51.666666666666664,6.110100926599542,2.672889919933748,0.2892995757323165,851.5,1245.75,1387.25,470.25
18,6,6,0.8,0.8,57.0,53.0,2.983874516262881,2.6230417420734504,0.8666666666666655,0.1154700538378093,60.333333333333336,9.4516312525002,2.8306159042804953,0.18644759847744005,847.25,1245.25,1364.0,479.75
19,6,6,1.0,0.8,71.0,57.0,2.884931454505132,2.983874516262881,0.9333333333333321,0.11547005383781052,65.0,7.2111025509216224,3.1228479415564183,0.3301241234543587,848.75,1214.5,1378.0,472.25
20,6,6,1.0,1.0,67.0,71.0,3.49973785390122,2.884931454505132,1.0,0.0,71.0,3.999999999989053,3.3219572558340382,0.3806609826916966,865.0,1190.75,1387.5,521.0
21,6,6,1.0,1.0,75.0,67.0,3.5812024590957425,3.49973785390122,0.9666666666666655,0.05773502691873461,69.0,5.2915026221207775,3.5670032986064157,0.061409635756945274,848.25,1180.0,1402.5,520.0
22,6,6,0.9,1.0,65.0,75.0,3.6200695828222633,3.5812024590957425,0.8666666666666655,0.15275252316510712,61.666666666666664,15.275252316516392,3.1671012174832,0.7511557367148801,806.5,1340.0,1337.25,439.5
23,6,6,0.7,0.9,45.0,65.0,2.300031610531572,3.6200695828222633,0.7999999999999988,0.09999999999986486,52.0,11.269427669580182,2.8426897863552583,0.6906125842098056,814.0,1305.0,1350.5,445.75
0,0,6,0.8,0.7,46.0,45.0,2.6079681657119167,2.300031610531572,0.7333333333333322,0.05773502691872607,41.333333333333336,7.234178138062782,2.291056882884636,0.32149261168759935,784.75,1376.75,1311.0,416.5
1,0,6,0.7,0.8,33.0,46.0,1.965170872410398,2.6079681657119167,0.6666666666666655,0.15275252316510438,32.666666666666664,13.503086067015182,1.9136963194539949,0.7213878007170015,747.75,1579.75,1261.0,381.0
2,0,6,0.5,0.7,19.0,33.0,1.1679499202396486,1.965170872410398,0.49999999999999883,0.19999999999992926,20.333333333333332,12.055427546678347,1.2614018316812832,0.6620087313395427,715.5,1794.75,1235.25,350.25
3,0,6,0.3,0.5,9.0,19.0,0.6510847023937816,1.1679499202396486,0.36666666666666553,0.11547005383780021,91.62708387319685,134.54698975439376,0.761150833294126,0.36445198415658353,708.0,1940.75,1227.25,333.5
4,0,6,0.3,0.3,246.88125161959056,9.0,0.4644178772489268,0.6510847023937816,0.9175831813048378,1.0696854479199904,89.29375053986352,136.48302228634392,0.5534043048068766,0.09363661002526998,724.25,1917.25,1256.0,345.5
5,0,6,2.152749543914517,0.3,12.0,246.88125161959056,0.5447103347779003,0.4644178772489268,0.9175831813048378,1.0696854479199904,93.29375053986352,133.08677757739983,0.5982560253216848,0.1671713100788289,748.0,1702.5,1301.25,380.25
6,0,6,0.3,2.152749543914517,21.0,12.0,0.785639863938206,0.5447103347779003,1.0509165146381712,0.974949751681177,33.0,28.930952282976868,1.6142992448322622,1.6483390701158096,888.0,1196.0,1482.6666666667,563.33333333333
7,0,6,0.7,0.3,66.0,21.0,3.512547535780659,0.785639863938206,0.8333333333333321,0.6110100926607567,74.66666666666667,58.48361593928036,3.773136308005595,3.125947782978688,972.5,941.0,1584.25,778.5
8,0,6,1.5,0.7,137.0,66.0,7.021221524297898,3.512547535780659,1.3333333333333321,0.568624070307711,118.0,45.57411546042277,6.4049771490558065,2.638837379946457,993.0,886.0,1665.0,842.25
9,0,6,1.8,1.5,151.0,137.0,8.681162387088841,7.021221524297898,1.5666666666666655,0.20816659994655629,134.33333333333334,18.14754345175376,7.325947949499679,1.2314603993294686,928.75,991.5,1561.0,692.0
10,0,6,1.4,1.8,115.0,151.0,6.275459937112276,8.681162387088841,1.5666666666666655,0.20816659994655629,128.0,19.974984355436998,7.325947949499679,1.2314603993294686,962.0,940.5,1613.25,778.75
11,0,6,1.5,1.4,118.0,115.0,7.021221524297898,6.275459937112276,1.3666666666666654,0.15275252316511434,109.33333333333333,12.50333288900493,6.252932218033144,0.7797972569260504,906.25,1026.25,1537.5,632.75
12,0,6,1.2,1.5,95.0,118.0,5.462115192689236,7.021221524297898,1.2999999999999987,0.17320508075681618,99.66666666666667,16.502525059313353,5.911904746349795,0.9664032584778146,914.75,1029.0,1544.25,616.25
13,0,6,1.2,1.2,86.0,95.0,5.25237752206223,5.462115192689236,1.233333333333332,0.057735026918745644,88.66666666666667,5.507570547279168,5.39392238443666,0.12260858657352326,928.0,1012.25,1584.75,606.25
14,0,6,1.3,1.2,85.0,86.0,5.467274438558492,5.25237752206223,1.1666666666666654,0.15275252316511187,79.0,11.26942766958094,4.830855965912485,0.9224819779132815,855.25,1134.0,1448.75,525.5
15,0,6,1.0,1.3,66.0,85.0,3.77291593711671,5.467274438558492,1.233333333333332,0.20816659994655307,75.0,9.539392014164926,4.875055416941438,0.9553673838501354,920.25,1045.75,1550.0,588.0
16,0,6,1.4,1.0,74.0,66.0,5.384975875149092,3.77291593711671,1.3333333333333321,0.3055050463303491,82.66666666666667,22.300971578235167,5.271931987014049,1.4458123791958168,916.5,985.25,1562.5,674.0
17,0,6,1.6,1.4,108.0,74.0,6.657904148776321,5.384975875149092,1.8999999999999988,0.6999999999999843,110.66666666666667,38.07011076071718,8.085681439537035,3.6315788042380173,1072.25,811.75,1819.5,885.25
18,0,6,2.7,1.6,150.0,108.0,12.214164294685672,6.657904148776321,2.199999999999999,0.5567764362829837,138.33333333333334,26.50157228040054,9.685443945216429,2.811516020363593,999.5,846.25,1725.75,878.75
19,0,6,2.3,2.7,157.0,150.0,10.184263392187276,12.214164294685672,2.1666666666666656,0.6110100926607616,133.33333333333334,35.10460558578163,9.706063617349956,2.7782399485063216,913.5,972.0,1583.25,703.0
20,0,6,1.5,2.3,93.0,157.0,6.719763165176905,10.184263392187276,1.7333333333333318,0.49328828623160087,108.66666666666667,42.71221527073107,7.542214025796828,2.341771657824305,887.75,1022.75,1531.25,637.25
21,0,6,1.4,1.5,76.0,93.0,5.722615520026283,6.719763165176905,1.2999999999999987,0.26457513110641,75.33333333333333,18.009256878984413,5.523380600218111,1.3074352677652772,850.75,1134.0,1471.25,561.25
22,0,6,1.0,1.4,57.0,76.0,4.127763115451123,5.722615520026283,1.1666666666666654,0.20816659994654907,65.66666666666667,9.609023536928207,4.85732790960871,0.8060422198827739,869.75,1096.25,1487.0,612.25
23,0,6,1.1,1.0,64.0,57.0,4.7216050933487015,4.127763115451123,1.0999999999999988,0.09999999999986454,60.0,3.605551275450495,4.6820237292905,0.5355680361012918,882.5,1062.0,1513.5,621.25
0,1,6,1.2,1.1,59.0,64.0,5.196702979071655,4.7216050933487015,1.1666666666666654,0.0577350269187312,63.666666666666664,4.509249752812405,4.99813950792747,0.24695971588148788,885.75,1054.75,1531.75,701.75
1,1,6,1.2,1.2,68.0,59.0,5.076110451362033,5.196702979071655,1.033333333333332,0.2886751345947653,52.666666666666664,19.295940851205746,4.34310822638671,1.3753556327633911,791.5,1249.25,1400.0,558.5
2,1,6,0.7,1.2,31.0,68.0,2.7565112487264205,5.076110451362033,0.7999999999999988,0.36055512754635904,40.0,24.758836806277632,3.0722911595987887,1.8660768550074134,753.5,1489.75,1335.25,435.0
3,1,6,0.5,0.7,21.0,31.0,1.3842517787078918,2.7565112487264205,0.5333333333333322,0.15275252316509566,99.62708387319685,127.62383178314394,1.7261249579641638,0.9090169095232157,732.0,1525.0,1320.5,440.5
4,1,6,0.4,0.5,246.88125161959056,21.0,1.0376118464581578,1.3842517787078918,0.4333333333333322,0.057735026918695774,97.29375053986352,129.55525986797267,1.4813649462786511,0.49944173840130335,769.75,1325.5,1391.75,527.0
5,1,6,0.4,0.4,24.0,246.88125161959056,2.022231213669882,1.0376118464581578,0.4333333333333322,0.057735026918695774,102.96041720653018,124.83551150859914,2.0292341486901986,0.9951422500972349,796.5,1096.5,1449.75,719.5
6,1,6,0.5,0.4,38.0,24.0,3.0278593859425342,2.022231213669882,0.6333333333333321,0.3214550253663857,51.333333333333336,35.90728802531918,4.169167389141294,2.8917528143211566,914.5,896.75,1651.0,936.5
7,1,6,1.0,0.5,92.0,38.0,7.457411567811447,3.0278593859425342,1.9666666666666657,2.1221058723195956,147.0,144.5717814789593,11.741758691072967,11.472621356641932,1287.25,609.75,2319.25,1482.0
8,1,6,4.4,1.0,311.0,92.0,24.7400051194649,7.457411567811447,3.1333333333333324,1.8583146486355098,221.0,114.59057552870571,19.002071490588488,9.998027938404652,1195.0,609.25,2244.0,1488.5
9,1,6,4.0,4.4,260.0,311.0,24.80879778448909,24.7400051194649,3.599999999999999,1.0583005244258306,250.66666666666666,65.50063612922672,20.136112690297008,8.03382542864047,1002.5,823.25,1710.0,1015.0
10,1,6,2.4,4.0,181.0,260.0,10.859535166937013,24.80879778448909,2.833333333333332,1.0214368964029628,206.0,46.808118953873766,15.854809671347754,7.771682055405997,1036.75,838.0,1762.75,1003.5
11,1,6,2.1,2.4,177.0,181.0,11.896096062617143,10.859535166937013,2.399999999999999,0.29999999999996924,179.33333333333334,2.0816659994609434,12.92762730791558,2.7339282132452873,1113.5,747.25,1927.5,1128.75
12,1,6,2.7,2.1,180.0,177.0,16.027250694192563,11.896096062617143,2.5333333333333323,0.37859388971999475,177.0,2.999999999996136,14.544540374924113,2.2990892662943265,1084.75,766.75,1862.5,1068.0
13,1,6,2.8,2.7,174.0,180.0,15.71027436796261,16.027250694192563,2.5999999999999988,0.26457513110642644,164.66666666666666,21.571586249817177,14.943256616201277,1.6108389408192303,1023.5,823.5,1744.75,924.0
14,1,6,2.3,2.8,140.0,174.0,13.092244786448637,15.71027436796261,2.3666666666666654,0.4041451884327151,145.33333333333334,26.407069760450295,13.674651275588834,1.815874057955222,1016.5,858.75,1697.75,860.5
15,1,6,2.0,2.3,122.0,140.0,12.221434672355231,13.092244786448637,2.299999999999999,0.2999999999999687,150.33333333333334,34.674678561354995,13.701657469353123,1.8613193957112226,1052.75,784.5,1807.75,980.75
16,1,6,2.6,2.0,189.0,122.0,15.791292949255476,12.221434672355231,2.4333333333333322,0.37859388971999414,160.0,34.39476704383917,14.869126895916907,2.3278858331930263,1065.25,765.5,1851.75,1043.0
17,1,6,2.7,2.6,169.0,189.0,16.59465306613999,15.791292949255476,2.799999999999999,0.2645751311064267,176.66666666666666,10.78579312490786,16.91965020188399,1.3211835992776984,1135.5,721.5,1940.0,1124.25
18,1,6,3.1,2.7,172.0,169.0,18.37300459025648,16.59465306613999,2.9666666666666655,0.23094010767581435,165.0,9.64365076099131,17.22892376202398,0.9927554150518589,1099.5,732.0,1856.25,1003.5
19,1,6,3.1,3.1,154.0,172.0,16.71911362967545,18.37300459025648,3.2666666666666657,0.2886751345947856,172.66666666666666,19.008769905843643,18.639568993154885,2.066671338473407,1143.0,673.0,2001.0,1190.25
20,1,6,3.6,3.1,192.0,154.0,20.8265887595327,16.71911362967545,3.199999999999999,0.360555127546377,168.66666666666666,20.428737928058702,17.599189594146683,2.889685561226802,1083.25,742.25,1884.25,1072.25
21,1,6,2.9,3.6,160.0,192.0,15.25186639323188,20.8265887595327,2.899999999999999,0.6999999999999883,154.0,41.327956639543174,15.874852880682566,4.671502524401393,1009.0,806.0,1763.0,924.75
22,1,6,2.2,2.9,110.0,160.0,11.546103489283087,15.25186639323188,2.3666666666666654,0.4725815626252422,122.33333333333333,33.261589458913,12.311729201403741,2.641882814699468,969.0,853.0,1680.0,862.25
23,1,6,2.0,2.2,97.0,110.0,10.13721772169623,11.546103489283087,2.0999999999999988,0.09999999999990887,110.33333333333333,13.503086067016842,10.699137173866143,0.7464439444534587,1028.5,815.5,1727.5,968.75
0,2,6,2.1,2.0,124.0,97.0,10.414090310619091,10.13721772169623,1.999999999999999,0.09999999999990773,109.66666666666667,13.576941236274978,9.989327838454978,0.5148909085782035,1064.25,811.5,1770.25,932.25
1,2,6,1.9,2.1,108.0,124.0,9.416675483049591,10.414090310619091,1.799999999999999,0.36055512754637287,97.66666666666667,32.74650108535652,8.912522354362558,1.8071792626917382,986.25,865.0,1645.0,793.5
2,2,6,1.4,1.9,61.0,108.0,6.906801269418972,9.416675483049591,1.3666666666666654,0.5507570547285923,67.66666666666667,37.44774136491059,6.762617183406671,2.7290085156918775,872.25,1034.25,1521.75,599.25
3,2,6,0.8,1.4,34.0,61.0,3.9643747977514256,6.906801269418972,0.9333333333333321,0.4163331998932021,113.96041720653018,115.90173064194553,4.633011817704317,2.0240687073773302,839.5,1124.25,1489.25,613.5
4,2,6,0.6,0.8,246.88125161959056,34.0,3.0278593859425342,3.9643747977514256,0.6666666666666655,0.11547005383783546,101.62708387319685,125.89312902526903,3.197559817868484,0.6976206825158409,811.5,1134.0,1471.0,625.0
5,2,6,0.6,0.6,24.0,246.88125161959056,2.6004452699114715,3.0278593859425342,0.5666666666666654,0.05773502691878176,99.29375053986352,127.82332672958698,2.671544432887806,0.3266217105869157,809.75,1163.0,1461.5,594.5
